datetime_UTC,longitude,latitude,water_level,quality_water_level
2015-06-07T04:23:14.841000,12.487532,55.530279,0.284,1
2015-06-23T18:03:51.871000,12.472514,55.521479,0.478,1
2015-06-23T18:03:52.914000,12.439556,55.461505,0.469,1
2015-07-12T04:23:08.122000,12.60953,55.286516,0.518,1
2015-07-12T04:23:09.165000,12.576827,55.346512,0.483,1
2015-07-12T04:23:11.249000,12.511162,55.466483,0.481,1
2015-07-12T04:23:12.292000,12.4782,55.526457,0.453,1
2015-07-28T18:04:08.986000,12.369259,55.507061,0.51,1
2015-07-28T18:04:10.027000,12.336353,55.447135,0.563,1
2015-08-13T18:01:28.714000,12.928237,55.297428,0.612,1
2015-08-16T04:23:32.418000,12.407388,55.461335,0.417,1
2015-08-16T04:23:33.459000,12.374465,55.521259,0.413,1
2015-09-01T18:04:11.923000,12.330204,55.48782,0.323,1
2015-09-17T18:01:22.286000,12.945432,55.310519,0.221,1
2015-09-20T04:23:27.563000,12.409239,55.465781,0.153,1
2015-09-20T04:23:28.604000,12.376319,55.525685,0.161,1
2015-10-06T18:04:08.161000,12.345563,55.521085,0.908,1
2015-10-06T18:04:09.203000,12.312625,55.461137,0.984,1
2015-10-22T18:01:14.636000,12.976052,55.34685,-0.093,1
2015-10-22T18:01:15.678000,12.943354,55.286854,-0.086,1
2015-10-25T04:23:21.142000,12.424388,55.464612,0.061,1
2015-10-25T04:23:22.184000,12.391453,55.524565,0.122,1
2015-11-10T18:04:07.950000,12.317563,55.512253,0.227,1
2015-11-26T18:01:10.289000,12.967249,55.348489,0.67,1
2015-11-26T18:01:11.331000,12.934589,55.288541,0.659,1
2015-11-29T04:23:14.994000,12.453551,55.41767,0.429,1
2015-11-29T04:23:16.037000,12.420678,55.477654,0.443,1
2015-11-29T04:23:17.079000,12.387718,55.537631,0.475,1
2015-12-15T18:03:55.783000,12.338833,55.507109,0.684,1
2015-12-31T18:00:59.988000,12.955584,55.289276,0.476,1
2016-01-03T04:23:00.937000,12.537312,55.304032,0.734,1
2016-01-03T04:23:03.018000,12.471888,55.423869,0.705,1
2016-01-03T04:23:04.059000,12.439047,55.483777,0.728,1
2016-01-03T04:23:05.099000,12.40612,55.543678,0.769,1
2016-01-19T18:03:46.704000,12.355786,55.52234,-0.073,1
2016-01-19T18:03:47.745000,12.322874,55.462411,-0.038,1
2016-02-04T18:00:58.105000,12.965475,55.352218,0.45,1
2016-02-04T18:00:59.146000,12.932792,55.292247,0.47,1
2016-02-07T04:23:04.064000,12.420301,55.465724,0.549,1
2016-02-07T04:23:05.105000,12.387385,55.525655,0.634,1
2016-02-23T18:03:45.132000,12.342811,55.533532,0.467,1
2016-02-23T18:03:46.175000,12.309853,55.473557,0.435,1
2016-03-10T18:00:52.186000,12.941184,55.296278,0.385,1
2016-03-13T04:22:52.921000,12.52583,55.281397,0.138,1
2016-03-13T04:22:56.047000,12.427513,55.461371,0.098,1
2016-03-13T04:22:57.090000,12.394567,55.521348,0.123,1
2016-03-29T18:03:44.836000,12.295662,55.473165,0.311,1
2016-04-14T18:00:56.196000,12.918444,55.326533,0.285,1
2016-04-17T04:23:00.686000,12.381748,55.466362,0.133,1
2016-04-17T04:23:01.728000,12.348806,55.526316,0.14,1
2016-05-03T18:03:35.270000,12.320669,55.494572,0.356,1
2016-05-19T18:00:34.564000,12.982896,55.332093,0.413,1
2016-05-22T04:22:35.675000,12.539108,55.30174,0.32,1
2016-05-22T04:22:37.756000,12.473676,55.421583,0.275,1
2016-05-22T04:22:38.797000,12.440831,55.481493,0.291,1
2016-05-22T04:22:39.838000,12.4079,55.541396,0.314,1
2016-06-07T18:03:08.122000,12.418499,55.525654,0.125,1
2016-06-07T18:03:09.164000,12.385561,55.465702,0.12,1
2016-06-26T04:22:05.262000,12.617572,55.335508,0.35,1
2016-06-26T04:22:06.303000,12.584834,55.395448,0.359,1
2016-06-26T04:22:07.344000,12.552011,55.455381,0.357,1
2016-06-26T04:22:08.385000,12.519102,55.515306,0.346,1
2016-07-12T04:21:14.083000,12.760851,55.446794,0.339,1
2016-07-12T04:21:15.126000,12.727912,55.506796,0.328,1
2016-07-25T18:00:00.730000,13.055431,55.328779,0.425,1
2016-07-28T04:22:47.127000,12.331771,55.488854,0.397,1
2016-08-10T18:01:28.954000,12.746807,55.495527,0.248,1
2016-08-10T18:01:29.995000,12.713908,55.435571,0.237,1
2016-08-10T18:01:31.037000,12.681096,55.375607,0.263,1
2016-08-10T18:01:32.079000,12.648369,55.315636,0.271,1
2016-08-26T18:02:58.544000,12.362301,55.513632,0.434,1
2016-08-26T18:02:59.587000,12.329348,55.453626,0.514,1
2016-09-11T04:20:38.976000,12.898754,55.302686,0.486,1
2016-09-11T04:20:42.103000,12.800335,55.482664,0.511,1
2016-09-11T04:20:43.145000,12.767356,55.542642,0.52,1
2016-09-27T04:22:08.355000,12.447321,55.433308,0.263,1
2016-09-27T04:22:09.398000,12.414405,55.493313,0.258,1
2016-10-10T18:00:44.101000,12.941618,55.66872,0.356,1
2016-10-10T18:00:50.361000,12.743807,55.308569,0.541,1
2016-10-26T18:02:05.322000,12.659329,55.830012,0.211,1
2016-10-26T18:02:10.536000,12.493178,55.530105,0.123,1
2016-10-26T18:02:11.579000,12.460211,55.470101,0.061,1
2016-11-11T04:19:45.342000,13.046727,55.317181,0.419,1
2016-11-11T04:19:52.642000,12.815697,55.737207,0.271,1
2016-11-11T04:19:53.685000,12.782328,55.797205,0.282,1
2016-11-27T04:21:05.663000,12.704833,55.291567,0.363,1
2016-11-27T04:21:06.706000,12.672145,55.351569,0.3,1
2016-11-27T04:21:07.748000,12.639371,55.411565,0.297,1
2016-11-27T04:21:08.790000,12.606511,55.471553,0.263,1
2016-12-10T17:59:44.340000,12.930636,55.301588,0.551,1
2016-12-26T18:00:58.577000,12.702254,55.521514,0.117,1
2016-12-26T18:00:59.620000,12.669308,55.461506,-0.028,1
2016-12-26T18:01:00.663000,12.636449,55.401492,-0.042,1
2016-12-26T18:01:01.705000,12.603676,55.34147,-0.023,1
2016-12-26T18:01:02.748000,12.570988,55.281441,-0.037,1
2017-01-11T18:02:14.581000,12.356249,55.516455,-0.318,1
2017-01-11T18:02:15.624000,12.323299,55.456426,-0.253,1
2017-01-27T04:19:42.469000,12.958553,55.299429,0.497,1
2017-01-27T04:19:49.769000,12.727763,55.719433,0.408,1
2017-01-27T04:19:50.812000,12.694425,55.779436,0.388,1
2017-01-27T04:19:51.855000,12.660999,55.83943,0.405,1
2017-02-12T04:20:56.979000,12.631398,55.287491,0.231,1
2017-02-12T04:20:58.023000,12.598688,55.347538,0.208,1
2017-02-12T04:20:59.066000,12.565893,55.407577,0.21,1
2017-02-12T04:21:00.109000,12.533012,55.46761,0.199,1
2017-02-12T04:21:01.153000,12.500044,55.527635,0.238,1
2017-02-25T17:59:30.933000,12.892033,55.328789,0.46,1
2017-03-13T18:00:35.595000,12.812616,55.764383,0.139,1
2017-03-13T18:00:39.762000,12.68002,55.52464,0.224,1
2017-03-13T18:00:40.804000,12.647089,55.464686,0.24,1
2017-03-13T18:00:41.846000,12.614245,55.404725,0.253,1
2017-03-13T18:00:42.888000,12.581487,55.344756,0.237,1
2017-03-13T18:00:43.929000,12.548814,55.28478,0.249,1
2017-03-29T18:01:50.280000,12.378358,55.546802,0.474,1
2017-03-29T18:01:51.321000,12.345391,55.486847,0.422,1
2017-04-14T04:19:13.165000,12.97404,55.309169,0.445,1
2017-04-14T04:19:20.457000,12.74324,55.728852,0.413,1
2017-04-14T04:19:21.499000,12.709918,55.788777,0.408,1
2017-04-14T04:19:22.541000,12.676508,55.848695,0.429,1
2017-04-30T04:20:21.751000,12.653696,55.337764,0.411,1
2017-04-30T04:20:22.793000,12.620942,55.397736,0.373,1
2017-04-30T04:20:23.835000,12.588101,55.457702,0.365,1
2017-05-13T17:58:48.619000,12.981817,55.340777,0.333,1
2017-05-29T17:59:48.760000,12.870378,55.675962,0.366,1
2017-05-29T17:59:51.890000,12.771049,55.495924,0.469,1
2017-06-14T18:00:56.151000,12.492764,55.519764,0.351,1
2017-06-14T18:00:57.194000,12.459792,55.459736,0.341,1
2017-06-30T04:18:19.061000,12.913707,55.6905,0.346,1
2017-07-16T04:19:14.594000,12.85285,55.286389,0.49,1
2017-07-16T04:19:17.723000,12.754465,55.466442,0.441,1
2017-07-16T04:19:18.766000,12.721497,55.526445,0.419,1
2017-08-01T04:20:16.251000,12.567979,55.300792,0.367,1
2017-08-01T04:20:17.293000,12.535277,55.360765,0.32,1
2017-08-01T04:20:18.335000,12.50249,55.42073,0.322,1
2017-08-01T04:20:19.377000,12.469617,55.480688,0.313,1
2017-08-01T04:20:20.418000,12.436657,55.540639,0.324,1
2017-08-14T17:58:38.865000,12.87704,55.293765,0.453,1
2017-08-30T17:59:34.397000,12.736078,55.525587,0.523,1
2017-08-30T17:59:35.440000,12.703108,55.465583,0.516,1
2017-08-30T17:59:36.483000,12.670226,55.405572,0.53,1
2017-08-30T17:59:37.525000,12.637429,55.345553,0.554,1
2017-08-30T17:59:38.568000,12.604718,55.285528,0.555,1
2017-09-15T18:00:32.964000,12.467248,55.514602,0.432,1
2017-09-15T18:00:34.007000,12.434284,55.454575,0.437,1
2017-10-01T04:17:49.378000,12.925284,55.68343,0.295,1
2017-10-17T04:18:38.574000,12.880125,55.313695,0.651,1
2017-10-17T04:18:41.704000,12.781608,55.493805,0.635,1
2017-11-02T04:19:34.314000,12.590511,55.397377,0.373,1
2017-11-02T04:19:35.357000,12.557641,55.457414,0.468,1
2017-11-02T04:19:36.400000,12.524683,55.517443,0.494,1
2017-11-15T17:57:48.255000,12.993387,55.34179,0.449,1
2017-11-15T17:57:49.297000,12.960724,55.281812,0.467,1
2017-12-01T17:58:40.346000,12.732746,55.297305,0.901,1
2017-12-17T17:59:34.686000,12.738803,55.833051,0.43,1
2017-12-17T17:59:35.728000,12.705415,55.773105,0.388,1
2017-12-17T17:59:40.939000,12.539801,55.473261,0.701,1
2017-12-17T17:59:41.981000,12.506953,55.413295,0.708,1
2018-01-18T04:17:58.312000,12.930386,55.308317,0.397,1
2018-01-18T04:18:02.482000,12.799039,55.548271,0.313,1
2018-02-03T04:18:59.721000,12.643401,55.32397,0.558,1
2018-02-03T04:19:00.764000,12.61064,55.384018,0.542,1
2018-02-03T04:19:01.807000,12.577792,55.444058,0.484,1
2018-02-03T04:19:02.851000,12.544857,55.504091,0.486,1
2018-02-16T17:57:22.173000,12.955021,55.305054,0.174,1
2018-03-04T17:58:15.335000,12.882402,55.655865,-0.056,1
2018-03-04T17:58:17.419000,12.816221,55.535932,0.117,1
2018-03-04T17:58:18.461000,12.783261,55.475955,0.16,1
2018-03-04T17:58:19.504000,12.750388,55.41597,0.155,1
2018-03-04T17:58:20.546000,12.717602,55.355978,0.184,1
2018-03-04T17:58:21.588000,12.684901,55.295979,0.185,1
2018-03-20T17:59:10.690000,12.709742,55.813938,0.237,1
2018-03-20T17:59:15.899000,12.543835,55.514258,0.33,1
2018-03-20T17:59:16.941000,12.510916,55.4543,0.286,1
2018-03-20T17:59:17.983000,12.478083,55.394334,0.399,1
2018-04-21T04:17:21.847000,12.957403,55.3042,-0.017,1
2018-04-21T04:17:29.136000,12.726743,55.723684,0.201,1
2018-04-21T04:17:30.178000,12.69342,55.783621,0.161,1
2018-04-21T04:17:31.219000,12.660012,55.843541,0.189,1
2018-06-21T17:58:09.996000,12.823212,55.764822,0.543,1
2018-06-21T17:58:14.167000,12.690476,55.524895,0.128,1
2018-06-21T17:58:15.210000,12.65751,55.464894,0.083,1
2018-06-21T17:58:16.252000,12.624632,55.404886,0.086,1
2018-06-21T17:58:17.295000,12.591839,55.344871,0.074,1
2018-06-21T17:58:18.338000,12.559133,55.284849,0.075,1
2018-07-07T17:59:04.713000,12.458264,55.524972,0.412,1
2018-07-07T17:59:05.755000,12.425311,55.464992,0.386,1
2018-08-08T04:16:56.379000,12.921913,55.302406,0.42,1
2018-08-08T04:17:00.546000,12.790581,55.542266,0.395,1
2018-08-24T04:17:44.505000,12.689972,55.328013,0.401,1
2018-08-24T04:17:45.546000,12.657247,55.387959,0.394,1
2018-08-24T04:17:46.588000,12.624437,55.447898,0.38,1
2018-08-24T04:17:47.629000,12.59154,55.50783,0.376,1
2018-09-09T04:18:33.261000,12.41364,55.444138,0.391,1
2018-09-09T04:18:34.303000,12.380736,55.504096,0.388,1
2018-09-22T17:56:41.754000,12.843123,55.281332,0.093,1
2018-10-08T17:57:19.739000,12.868517,55.705737,0.286,1
2018-10-08T17:57:22.869000,12.769067,55.525707,0.372,1
2018-10-08T17:57:23.913000,12.736093,55.465683,0.374,1
2018-10-08T17:57:24.956000,12.703204,55.40565,0.361,1
2018-10-08T17:57:25.999000,12.670402,55.345611,0.38,1
2018-10-08T17:57:27.043000,12.637686,55.285565,0.364,1
2018-10-24T17:58:01.768000,12.737996,55.836564,0.741,1
2018-10-24T17:58:02.810000,12.70458,55.7766,0.731,1
2018-10-24T17:58:08.024000,12.538827,55.47667,0.578,1
2018-10-24T17:58:09.067000,12.505939,55.416661,0.62,1
2018-11-09T17:58:50.521000,12.361442,55.516123,0.477,1
2018-11-09T17:58:51.564000,12.32851,55.456139,0.527,1
2018-11-25T04:15:52.429000,12.897136,55.663243,0.177,1
2018-11-25T04:15:54.513000,12.830593,55.783147,0.209,1
2018-12-11T04:16:27.609000,12.893345,55.32175,0.561,1
2018-12-11T04:16:30.734000,12.794931,55.501656,0.416,1
2018-12-27T04:17:07.445000,12.711667,55.309983,-0.01,1
2018-12-27T04:17:08.486000,12.67898,55.369932,-0.028,1
2018-12-27T04:17:09.527000,12.646208,55.429874,-0.041,1
2018-12-27T04:17:10.569000,12.61335,55.489808,-0.056,1
2019-01-12T04:17:46.541000,12.527953,55.307618,0.447,1
2019-01-12T04:17:48.625000,12.462472,55.427558,0.444,1
2019-01-12T04:17:49.666000,12.429603,55.487517,0.438,1
2019-01-12T04:17:50.708000,12.396647,55.547468,0.455,1
2019-01-25T17:55:50.270000,12.922124,55.325948,0.468,1
2019-02-10T17:56:28.559000,12.730065,55.29733,0.311,1
2019-03-14T17:57:31.864000,12.690914,55.83561,0.372,1
2019-03-14T17:57:38.115000,12.491874,55.476007,0.394,1
2019-03-14T17:57:39.157000,12.459007,55.416048,0.454,1
2019-03-30T17:58:12.254000,12.351702,55.513488,0.432,1
2019-03-30T17:58:13.295000,12.318793,55.453559,0.509,1
2019-04-15T04:15:07.002000,12.889927,55.703345,0.448,1
2019-05-01T04:15:32.657000,12.962383,55.293059,0.215,1
2019-05-01T04:15:40.987000,12.698537,55.772451,0.239,1
2019-05-01T04:15:42.028000,12.665161,55.832342,0.263,1
2019-05-17T04:16:04.579000,12.809314,55.300102,0.497,1
2019-05-17T04:16:06.662000,12.74383,55.42004,0.46,1
2019-05-17T04:16:07.704000,12.710958,55.479998,0.459,1
2019-05-17T04:16:08.746000,12.678,55.539948,0.433,1
2019-06-02T04:16:36.816000,12.654214,55.306682,0.342,1
2019-06-02T04:16:37.858000,12.621479,55.366703,0.337,1
2019-06-02T04:16:38.901000,12.588657,55.426717,0.342,1
2019-06-02T04:16:39.944000,12.55575,55.486724,0.319,1
2019-06-15T17:55:01.396000,12.954689,55.291718,0.617,1
2019-07-01T17:55:56.240000,12.887101,55.672817,0.495,1
2019-07-01T17:55:59.367000,12.787868,55.492921,0.157,1
2019-07-01T17:56:00.409000,12.754964,55.432941,0.127,1
2019-07-01T17:56:01.451000,12.722147,55.372953,0.102,1
2019-07-01T17:56:02.493000,12.689416,55.312959,0.111,1
2019-07-17T17:56:54.042000,12.701315,55.828781,0.429,1
2019-07-17T17:57:00.293000,12.502337,55.469173,0.507,1
2019-07-17T17:57:01.335000,12.469479,55.409212,0.64,1
2019-08-18T04:15:10.995000,12.918323,55.297638,0.398,1
2019-08-18T04:15:15.162000,12.787004,55.537502,0.351,1
2019-09-03T04:16:09.386000,12.648654,55.315393,0.296,1
2019-09-03T04:16:10.428000,12.615926,55.375366,0.251,1
2019-09-03T04:16:11.470000,12.583112,55.435331,0.201,1
2019-09-03T04:16:12.511000,12.550211,55.49529,0.198,1
2019-09-16T17:54:29.098000,12.99242,55.313406,0.368,1
2019-09-19T04:17:09.513000,12.305242,55.477845,0.638,1
2019-10-02T17:55:26.123000,12.734313,55.300922,0.602,1
2019-10-18T17:56:13.074000,12.768734,55.815388,0.489,1
2019-10-18T17:56:14.118000,12.735324,55.755395,0.364,1
2019-10-18T17:56:19.334000,12.569603,55.455322,0.629,1
2019-10-18T17:56:20.378000,12.536721,55.395285,0.635,1
2019-11-03T17:57:13.127000,12.35762,55.51585,0.627,1
2019-11-03T17:57:14.169000,12.324682,55.455872,0.698,1
2019-11-19T04:14:20.485000,13.022302,55.332346,0.163,1
2019-11-19T04:14:27.785000,12.791082,55.752336,0.308,1
2019-11-19T04:14:28.828000,12.757699,55.812305,0.337,1
2019-12-05T04:15:15.304000,12.720761,55.451172,0.043,1
2019-12-05T04:15:16.346000,12.687852,55.511126,0.07,1
2019-12-21T04:16:05.076000,12.547716,55.340473,0.529,1
2019-12-21T04:16:06.117000,12.514966,55.400446,0.551,1
2019-12-21T04:16:07.159000,12.482131,55.460411,0.549,1
2019-12-21T04:16:08.201000,12.449209,55.520369,0.549,1
2020-01-03T17:54:18.140000,12.932241,55.34736,0.036,1
2020-01-03T17:54:19.183000,12.899538,55.287334,0.027,1
2020-01-19T17:55:02.725000,12.882949,55.673389,0.625,1
2020-01-19T17:55:04.812000,12.816661,55.553362,0.664,1
2020-01-19T17:55:05.855000,12.783648,55.493338,0.639,1
2020-01-19T17:55:06.898000,12.750722,55.433307,0.643,1
2020-01-19T17:55:07.942000,12.717883,55.373268,0.646,1
2020-01-19T17:55:08.985000,12.685129,55.313222,0.648,1
2020-02-04T17:55:49.563000,12.742542,55.823083,0.753,1
2020-02-04T17:55:50.606000,12.709131,55.763094,0.801,1
2020-02-04T17:55:55.823000,12.543402,55.463036,0.676,1
2020-02-04T17:55:56.866000,12.510518,55.403003,0.736,1
2020-02-20T17:56:43.609000,12.348009,55.50405,0.705,1
2020-03-07T04:13:44.517000,13.049295,55.327119,0.805,1
2020-03-07T04:13:50.777000,12.851314,55.68728,0.604,1
2020-03-07T04:13:51.821000,12.81801,55.747281,0.599,1
2020-03-07T04:13:52.864000,12.784618,55.807275,0.616,1
2020-03-23T04:14:34.244000,12.740696,55.508145,0.38,1
2020-04-21T17:53:24.653000,13.04202,55.327413,0.524,1
2020-04-24T04:16:02.968000,12.371346,55.444708,0.325,1
2020-04-24T04:16:04.010000,12.338431,55.504667,0.304,1
2020-05-07T17:54:08.739000,12.829439,55.297326,0.448,1
2020-05-23T17:54:47.908000,12.746448,55.498439,0.442,1
2020-05-23T17:54:48.952000,12.713501,55.43841,0.415,1
2020-05-23T17:54:49.995000,12.68064,55.378373,0.421,1
2020-05-23T17:54:51.038000,12.647865,55.318329,0.438,1
2020-06-08T17:55:23.770000,12.743571,55.835752,0.438,1
2020-06-08T17:55:24.813000,12.710127,55.775765,0.407,1
2020-06-08T17:55:30.030000,12.544236,55.475715,0.386,1
2020-06-08T17:55:31.073000,12.51132,55.415684,0.397,1
2020-06-24T17:56:09.947000,12.38484,55.524191,0.369,1
2020-06-24T17:56:10.990000,12.351867,55.464189,0.406,1
2020-07-10T04:13:10.037000,12.901442,55.679018,0.362,1
2020-07-26T04:13:42.396000,12.935313,55.290488,0.553,1
2020-07-26T04:13:46.565000,12.80395,55.530436,0.442,1
2020-08-11T04:14:20.990000,12.748057,55.314726,0.565,1
2020-08-11T04:14:22.032000,12.715322,55.374698,0.55,1
2020-08-11T04:14:23.074000,12.682502,55.434663,0.558,1
2020-08-11T04:14:24.116000,12.649595,55.494621,0.541,1
2020-08-27T04:14:58.810000,12.562249,55.346428,0.751,1
2020-08-27T04:15:00.892000,12.496632,55.4663,0.918,1
2020-08-27T04:15:01.934000,12.463679,55.526254,0.865,1
2020-09-09T17:53:00.378000,13.003157,55.301914,0.081,1
2020-09-12T04:15:37.406000,12.330571,55.470836,0.42,1
2020-09-25T17:53:36.665000,12.831668,55.283234,0.609,1
2020-10-11T17:54:05.264000,12.877201,55.653195,0.37,1
2020-10-11T17:54:07.351000,12.810932,55.533169,0.368,1
2020-10-11T17:54:08.394000,12.777929,55.473144,0.361,1
2020-10-11T17:54:09.438000,12.745013,55.413113,0.334,1
2020-10-11T17:54:10.481000,12.712183,55.353074,0.339,1
2020-10-11T17:54:11.524000,12.67944,55.293028,0.345,1
2020-10-27T17:54:36.603000,12.806759,55.805721,0.284,1
2020-10-27T17:54:37.646000,12.773375,55.745753,0.259,1
2020-10-27T17:54:41.817000,12.640721,55.505807,0.341,1
2020-10-27T17:54:42.860000,12.607777,55.445802,0.325,1
2020-10-27T17:54:43.903000,12.574918,55.385789,0.313,1
2020-10-27T17:54:44.945000,12.542146,55.32577,0.302,1
2020-11-12T17:55:08.942000,12.669482,55.829313,0.472,1
2020-11-12T17:55:14.153000,12.50338,55.529565,0.544,1
2020-11-12T17:55:15.194000,12.470434,55.469614,0.548,1
2020-11-28T17:55:45.711000,12.352317,55.519977,0.667,1
2020-11-28T17:55:46.753000,12.319387,55.46002,0.739,1
2020-12-14T04:12:36.414000,12.919274,55.688431,0.291,1
2020-12-30T04:12:58.473000,12.991255,55.314004,0.292,1
2020-12-30T04:13:05.766000,12.760431,55.733681,0.186,1
2020-12-30T04:13:06.807000,12.727105,55.793605,0.181,1
2021-01-15T04:13:25.990000,12.857832,55.321265,0.545,1
2021-01-15T04:13:29.116000,12.75937,55.501204,0.422,1
2021-02-16T04:14:18.027000,12.606275,55.329899,-0.01,1
2021-02-16T04:14:19.070000,12.573487,55.389942,-0.008,1
2021-02-16T04:14:20.113000,12.540612,55.449978,-0.019,1
2021-02-16T04:14:21.157000,12.507651,55.510006,-0.021,1
2021-03-04T04:14:43.941000,12.442399,55.41878,0.264,1
2021-03-04T04:14:44.984000,12.409477,55.478813,0.287,1
2021-03-04T04:14:46.028000,12.376469,55.538837,0.303,1
2021-03-17T17:52:32.620000,12.979367,55.321126,0.509,1
2021-03-20T04:15:07.977000,12.303929,55.474604,0.269,1
2021-04-02T17:52:53.897000,12.896086,55.347301,0.376,1
2021-04-02T17:52:54.939000,12.863401,55.287355,0.372,1
2021-04-18T17:53:15.389000,12.772032,55.290912,0.542,1
2021-05-04T17:53:28.217000,12.885813,55.659169,0.305,1
2021-05-04T17:53:30.302000,12.819568,55.539248,0.416,1
2021-05-04T17:53:31.344000,12.786577,55.479277,0.436,1
2021-05-04T17:53:32.386000,12.753672,55.419298,0.417,1
2021-05-04T17:53:33.429000,12.720854,55.359312,0.406,1
2021-05-04T17:53:34.471000,12.688121,55.299318,0.416,1
2021-05-20T17:53:49.111000,12.710861,55.496013,0.22,1
2021-05-20T17:53:50.154000,12.677919,55.436013,0.194,1
