datetime,longitude,latitude,water_level,satellite
2014-04-23 17:48:14.007,12.642961,55.418216,0.16418315902386704,j2
2014-04-23 17:48:15.027,12.706753,55.380099,0.21718315902386698,j2
2014-04-23 17:48:16.047,12.770415,55.341944,0.15818315902386704,j2
2014-04-23 17:48:17.067,12.833946,55.303751,0.17418315902386705,j2
2014-04-25 10:45:25.422,12.658017,55.284897,-0.09581684097613302,j2
2014-04-25 10:45:26.443,12.721484,55.323116,-0.09381684097613302,j2
2014-04-29 18:05:00.320,12.349698,55.534325,-0.04681684097613298,sa
2014-04-29 18:05:01.361,12.316762,55.474426,-0.066816840976133,sa
2014-05-03 15:46:44.242,12.500589,55.498523,-0.317816840976133,j2
2014-05-03 15:46:45.262,12.564664,55.460488,-0.316816840976133,j2
2014-05-03 15:46:46.282,12.628608,55.422415,-0.325816840976133,j2
2014-05-03 15:46:47.302,12.692421,55.384304,-0.312816840976133,j2
2014-05-03 15:46:48.322,12.756103,55.346155,-0.324816840976133,j2
2014-05-03 15:46:49.342,12.819654,55.307968,-0.304816840976133,j2
2014-05-05 03:12:34.190,12.704559,55.384321,-0.143816840976133,c2
2014-05-05 03:12:35.133,12.694399,55.441162,-0.10481684097613303,c2
2014-05-13 13:45:16.722,12.490289,55.500691,-0.225816840976133,j2
2014-05-13 13:45:17.742,12.554375,55.46266,-0.194816840976133,j2
2014-05-13 13:45:18.762,12.618329,55.42459,-0.217816840976133,j2
2014-05-13 13:45:19.782,12.682152,55.386482,-0.220816840976133,j2
2014-05-13 13:45:20.803,12.745844,55.348336,-0.253816840976133,j2
2014-05-13 13:45:21.823,12.809407,55.310152,-0.11681684097613299,j2
2014-05-15 18:02:08.712,12.970369,55.348118,-0.024816840976133014,sa
2014-05-15 18:02:09.753,12.937687,55.288172,0.03118315902386698,sa
2014-05-18 04:24:14.041,12.410189,55.468301,-0.144816840976133,sa
2014-05-18 04:24:15.082,12.377261,55.528203,-0.10781684097613298,sa
2014-05-21 14:46:36.866,12.837205,55.79397,-0.08881684097613302,c2
2014-05-21 14:46:37.810,12.826916,55.737018,-0.15181684097613302,c2
2014-05-21 14:46:41.584,12.785943,55.509202,-0.04681684097613298,c2
2014-05-21 14:46:45.357,12.745259,55.281369,-0.04981684097613298,c2
2014-05-23 11:43:49.141,12.494575,55.496413,-0.11081684097613298,j2
2014-05-23 11:43:50.161,12.558645,55.458377,-0.078816840976133,j2
2014-05-23 11:43:51.182,12.622582,55.420303,-0.06281684097613299,j2
2014-05-23 11:43:52.202,12.686389,55.38219,-0.070816840976133,j2
2014-05-23 11:43:53.222,12.750066,55.34404,-0.073816840976133,j2
2014-05-23 11:43:54.242,12.813611,55.305851,-0.03081684097613302,j2
2014-06-02 09:42:19.877,12.431946,55.534599,-0.209816840976133,j2
2014-06-02 09:42:20.897,12.496143,55.496601,-0.229816840976133,j2
2014-06-02 09:42:21.917,12.560209,55.458564,-0.160816840976133,j2
2014-06-02 09:42:22.938,12.624144,55.420489,-0.231816840976133,j2
2014-06-02 09:42:23.958,12.687948,55.382376,-0.21181684097613301,j2
2014-06-02 09:42:25.998,12.815163,55.306035,-0.165816840976133,j2
2014-06-03 01:47:36.596,12.414115,55.467975,-0.11681684097613299,c2
2014-06-03 01:47:37.540,12.403909,55.524887,-0.11981684097613299,c2
2014-06-03 18:04:59.476,12.316657,55.482824,-0.036816840976133025,sa
2014-06-12 07:40:51.838,12.472876,55.511553,-0.322816840976133,j2
2014-06-12 07:40:52.858,12.536992,55.473533,-0.383816840976133,j2
2014-06-12 07:40:53.878,12.600976,55.435474,-0.383816840976133,j2
2014-06-12 07:40:54.898,12.66483,55.397376,-0.381816840976133,j2
2014-06-12 07:40:55.919,12.728553,55.359241,-0.391816840976133,j2
2014-06-12 07:40:56.939,12.792145,55.321068,-0.379816840976133,j2
2014-06-12 07:40:57.959,12.855607,55.282857,-0.341816840976133,j2
2014-06-14 00:38:06.460,12.689017,55.307214,0.061183159023867006,j2
2014-06-14 00:38:07.480,12.752557,55.345404,-0.064816840976133,j2
2014-06-19 13:21:30.782,12.626529,55.955115,0.025183159023866974,c2
2014-06-19 13:21:38.330,12.544173,55.49895,-0.207816840976133,c2
2014-06-19 13:21:39.273,12.533961,55.441925,-0.200816840976133,c2
2014-06-19 13:21:40.216,12.523767,55.3849,-0.242816840976133,c2
2014-06-19 18:02:08.680,12.953368,55.338492,-0.224816840976133,sa
2014-06-22 04:24:14.175,12.390866,55.477394,-0.12081684097613299,sa
2014-06-22 04:24:15.217,12.357897,55.537342,-0.125816840976133,sa
2014-06-22 05:39:23.337,12.505393,55.492181,-0.11881684097613299,j2
2014-06-22 05:39:24.358,12.569445,55.454145,-0.127816840976133,j2
2014-06-22 05:39:25.378,12.633365,55.416069,-0.11881684097613299,j2
2014-06-22 05:39:26.398,12.697155,55.377956,-0.10181684097613303,j2
2014-06-22 05:39:27.418,12.760814,55.339805,-0.142816840976133,j2
2014-06-22 05:39:28.438,12.824342,55.301615,-0.08281684097613301,j2
2014-06-23 22:36:37.276,12.686787,55.302307,0.07318315902386702,j2
2014-06-23 22:36:38.296,12.750312,55.340499,-0.071816840976133,j2
2014-07-02 03:37:53.926,12.498217,55.495999,-0.069816840976133,j2
2014-07-02 03:37:54.946,12.562286,55.45797,-0.11681684097613299,j2
2014-07-02 03:37:55.966,12.626224,55.419902,-0.09381684097613302,j2
2014-07-02 03:37:56.986,12.690032,55.381796,-0.10881684097613298,j2
2014-07-02 03:37:58.007,12.753708,55.343653,-0.11981684097613299,j2
2014-07-02 03:37:59.027,12.817255,55.305471,-0.04981684097613298,j2
2014-07-03 20:35:08.132,12.705267,55.309323,-0.131816840976133,j2
2014-07-08 18:04:53.645,12.333358,55.498568,0.28618315902386704,sa
2014-07-12 01:36:24.582,12.488529,55.502513,0.026183159023866975,j2
2014-07-12 01:36:25.603,12.552623,55.464491,0.022183159023866972,j2
2014-07-12 01:36:26.623,12.616586,55.426431,0.024183159023866974,j2
2014-07-12 01:36:27.643,12.680417,55.388333,0.048183159023866995,j2
2014-07-12 01:36:28.663,12.744118,55.350196,0.028183159023866977,j2
2014-07-12 01:36:29.683,12.807689,55.312022,0.08218315902386697,j2
2014-07-13 18:33:38.813,12.676993,55.291082,-0.004816840976132997,j2
2014-07-13 18:33:39.833,12.740483,55.329281,-0.0068168409761329984,j2
2014-07-21 23:34:56.313,12.437495,55.532358,-0.0068168409761329984,j2
2014-07-21 23:34:58.353,12.565754,55.45633,-0.052816840976132984,j2
2014-07-21 23:34:59.373,12.629686,55.418258,-0.054816840976132986,j2
2014-07-21 23:35:00.394,12.693488,55.380149,-0.036816840976133025,j2
2014-07-21 23:35:01.414,12.757158,55.342001,-0.04581684097613298,j2
2014-07-21 23:35:02.434,12.820699,55.303816,-0.001816840976132994,j2
2014-07-23 16:32:11.863,12.705708,55.311723,-0.187816840976133,j2
2014-07-24 18:02:03.180,12.966462,55.352202,0.006183159023867013,sa
2014-07-24 18:02:04.221,12.933774,55.292256,0.038183159023866986,sa
2014-07-27 04:24:09.021,12.404695,55.465448,-0.18281684097613302,sa
2014-07-27 04:24:10.062,12.371748,55.525396,-0.184816840976133,sa
2014-07-28 23:00:05.835,12.790853,55.292897,-0.131816840976133,c2
2014-07-28 23:00:08.665,12.7603,55.463715,-0.157816840976133,c2
2014-07-28 23:00:09.608,12.75008,55.520652,-0.156816840976133,c2
2014-07-28 23:00:13.382,12.709016,55.74839,-0.136816840976133,c2
2014-07-28 23:00:14.326,12.698704,55.805322,-0.15181684097613302,c2
2014-07-31 21:33:30.276,12.533432,55.477101,-0.227816840976133,j2
2014-07-31 21:33:31.296,12.597433,55.439045,-0.240816840976133,j2
2014-07-31 21:33:32.316,12.661302,55.400952,-0.21281684097613301,j2
2014-07-31 21:33:33.337,12.725041,55.362821,-0.219816840976133,j2
2014-07-31 21:33:34.357,12.788649,55.324651,-0.18281684097613302,j2
2014-07-31 21:33:35.377,12.852127,55.286444,-0.217816840976133,j2
2014-08-02 14:30:44.110,12.68778,55.303974,0.038183159023866986,j2
2014-08-10 19:32:02.150,12.511069,55.490886,0.09318315902386698,j2
2014-08-10 19:32:03.171,12.575118,55.452842,0.055183159023867,j2
2014-08-10 19:32:04.191,12.639035,55.414759,0.06918315902386701,j2
2014-08-10 19:32:05.211,12.702822,55.376639,0.08418315902386697,j2
2014-08-10 19:32:06.231,12.766477,55.338481,0.052183159023867,j2
2014-08-10 19:32:07.251,12.830003,55.300285,0.120183159023867,j2
2014-08-12 12:29:15.801,12.652642,55.284075,-0.279816840976133,j2
2014-08-12 12:29:16.821,12.716105,55.322289,-0.282816840976133,j2
2014-08-12 18:04:49.194,12.348198,55.521265,-0.132816840976133,sa
2014-08-12 18:04:50.234,12.31528,55.461363,-0.09281684097613302,sa
2014-08-14 10:34:18.889,12.886767,55.647698,-0.04281684097613303,c2
2014-08-14 10:34:24.550,12.825565,55.306607,-0.10381684097613303,c2
2014-08-20 17:30:34.005,12.504684,55.492827,-0.29181684097613303,j2
2014-08-20 17:30:35.025,12.568744,55.454785,-0.352816840976133,j2
2014-08-20 17:30:36.045,12.632673,55.416704,-0.350816840976133,j2
2014-08-20 17:30:37.065,12.696471,55.378586,-0.325816840976133,j2
2014-08-20 17:30:39.105,12.823675,55.302236,-0.281816840976133,j2
2014-08-22 10:27:48.401,12.69498,55.309631,-0.01981684097613301,j2
2014-08-26 21:35:14.845,12.499756,55.397317,0.121183159023867,c2
2014-08-26 21:35:15.789,12.489573,55.454153,0.130183159023867,c2
2014-08-26 21:35:16.732,12.479373,55.510988,0.126183159023867,c2
2014-08-28 18:02:00.489,12.949119,55.316416,0.227183159023867,sa
2014-08-30 15:29:05.480,12.488268,55.499518,0.13818315902386702,j2
2014-08-30 15:29:06.500,12.552357,55.461484,0.131183159023867,j2
2014-08-30 15:29:07.520,12.616315,55.423411,0.09518315902386698,j2
2014-08-30 15:29:08.540,12.680142,55.385301,0.15018315902386703,j2
2014-08-30 15:29:09.561,12.743839,55.347152,0.15718315902386704,j2
2014-08-30 15:29:10.581,12.807405,55.308966,0.17218315902386705,j2
2014-08-31 04:24:05.730,12.41086,55.454458,0.09918315902386698,sa
2014-08-31 04:24:06.771,12.377952,55.514361,0.13818315902386702,sa
2014-09-01 08:26:20.091,12.696993,55.310979,0.270183159023867,j2
2014-09-01 08:26:21.111,12.760554,55.349166,0.19218315902386696,j2
2014-09-09 13:27:37.284,12.505793,55.488172,-0.307816840976133,j2
2014-09-09 13:27:38.304,12.569844,55.450126,-0.325816840976133,j2
2014-09-09 13:27:39.324,12.633764,55.412042,-0.282816840976133,j2
2014-09-09 13:27:40.344,12.697553,55.373919,-0.30081684097613304,j2
2014-09-09 13:27:41.365,12.761211,55.335759,-0.301816840976133,j2
2014-09-09 13:27:42.385,12.824739,55.29756,-0.268816840976133,j2
2014-09-11 06:24:51.475,12.68973,55.308341,0.07118315902386702,j2
2014-09-11 06:24:52.495,12.75328,55.346531,-0.010816840976133002,j2
2014-09-12 09:09:25.069,12.587459,55.476294,0.037183159023866985,c2
2014-09-12 09:09:26.013,12.577262,55.419296,0.007183159023867014,c2
2014-09-12 09:09:26.956,12.567084,55.362296,0.055183159023867,c2
2014-09-12 09:09:27.900,12.556923,55.305296,0.07018315902386701,c2
2014-09-16 18:04:47.784,12.336664,55.502655,0.03418315902386698,sa
2014-09-19 11:26:08.543,12.500899,55.493689,-0.178816840976133,j2
2014-09-19 11:26:11.603,12.692701,55.379445,-0.163816840976133,j2
2014-09-19 11:26:12.624,12.756373,55.341287,-0.167816840976133,j2
2014-09-19 11:26:13.644,12.819915,55.303092,-0.164816840976133,j2
2014-09-29 09:24:39.792,12.508172,55.494106,-0.08181684097613301,j2
2014-09-29 09:24:40.812,12.572232,55.456061,0.006183159023867013,j2
2014-09-29 09:24:41.832,12.63616,55.417977,-0.035816840976133024,j2
2014-09-29 09:24:42.852,12.699957,55.379855,-0.017816840976133008,j2
2014-09-29 09:24:43.872,12.763624,55.341696,-0.066816840976133,j2
2014-09-29 09:24:44.893,12.82716,55.303498,-0.002816840976132995,j2
2014-10-01 02:21:53.397,12.655052,55.288119,0.18518315902386695,j2
2014-10-01 02:21:54.417,12.718523,55.326331,0.10218315902386699,j2
2014-10-02 18:01:57.784,12.942535,55.298764,0.015183159023867021,sa
2014-10-05 04:24:02.205,12.412262,55.467776,-0.011816840976133003,sa
2014-10-05 04:24:03.246,12.379326,55.527704,0.008183159023867015,sa
2014-10-09 07:23:10.542,12.507971,55.498106,-0.145816840976133,j2
2014-10-09 07:23:11.562,12.57204,55.460064,-0.134816840976133,j2
2014-10-09 07:23:12.582,12.635979,55.421985,-0.14981684097613301,j2
2014-10-09 07:23:13.602,12.699786,55.383867,-0.153816840976133,j2
2014-10-09 07:23:15.642,12.827009,55.307517,-0.145816840976133,j2
2014-10-11 00:20:24.751,12.698102,55.311111,-0.239816840976133,j2
2014-10-19 05:21:41.653,12.518758,55.492572,-0.459816840976133,j2
2014-10-19 05:21:42.673,12.58281,55.454528,-0.490816840976133,j2
2014-10-19 05:21:43.693,12.64673,55.416445,-0.47481684097613297,j2
2014-10-19 05:21:44.713,12.710519,55.378324,-0.491816840976133,j2
2014-10-19 05:21:46.754,12.837706,55.301969,-0.516816840976133,j2
2014-10-20 22:18:55.827,12.685876,55.301491,-0.241816840976133,j2
2014-10-20 22:18:56.847,12.749391,55.339688,-0.29481684097613303,j2
2014-10-21 18:04:46.207,12.320854,55.491319,0.027183159023866976,sa
2014-10-21 18:47:42.197,12.867734,55.307008,0.016183159023867022,c2
2014-10-21 18:47:45.971,12.82703,55.535129,0.04618315902386699,c2
2014-10-21 18:47:49.744,12.786036,55.763236,0.047183159023866994,c2
2014-10-29 03:20:13.263,12.465667,55.51946,-0.319816840976133,j2
2014-10-29 03:20:14.283,12.529815,55.481446,-0.313816840976133,j2
2014-10-29 03:20:15.303,12.593831,55.443394,-0.338816840976133,j2
2014-10-29 03:20:16.323,12.657717,55.405304,-0.352816840976133,j2
2014-10-29 03:20:17.343,12.721471,55.367175,-0.370816840976133,j2
2014-10-29 03:20:18.364,12.785095,55.329008,-0.363816840976133,j2
2014-10-29 03:20:19.384,12.848588,55.290804,-0.29281684097613303,j2
2014-10-30 20:17:27.716,12.660121,55.286838,-0.074816840976133,j2
2014-11-06 18:01:53.652,12.961571,55.339844,0.10518315902386699,sa
2014-11-07 06:21:44.873,12.95702,55.682695,-0.0058168409761329976,c2
2014-11-07 06:21:50.534,12.895966,55.341561,0.17218315902386705,c2
2014-11-07 06:21:51.477,12.885853,55.284702,0.18618315902386695,c2
2014-11-08 01:18:45.894,12.506631,55.492161,0.007183159023867014,j2
2014-11-08 01:18:46.914,12.570687,55.454121,-0.015816840976133006,j2
2014-11-08 01:18:47.934,12.634611,55.416043,-0.009816840976133001,j2
2014-11-08 01:18:48.954,12.698405,55.377927,0.01318315902386702,j2
2014-11-08 01:18:49.975,12.762068,55.339773,0.00018315902386700778,j2
2014-11-08 01:18:50.995,12.8256,55.30158,0.052183159023867,j2
2014-11-09 04:23:59.555,12.412532,55.467473,-0.02981684097613302,sa
2014-11-09 04:24:00.597,12.379575,55.527447,-0.01881684097613301,sa
2014-11-09 18:15:59.563,12.657711,55.286446,0.06718315902386701,j2
2014-11-09 18:16:00.583,12.72118,55.324656,0.123183159023867,j2
2014-11-17 23:17:16.902,12.470008,55.514016,-0.10281684097613303,j2
2014-11-17 23:17:17.923,12.534139,55.475997,-0.162816840976133,j2
2014-11-17 23:17:18.943,12.598139,55.43794,-0.156816840976133,j2
2014-11-17 23:17:19.963,12.662008,55.399845,-0.11681684097613299,j2
2014-11-17 23:17:20.983,12.725745,55.361712,-0.175816840976133,j2
2014-11-17 23:17:22.003,12.789353,55.323541,-0.09981684097613303,j2
2014-11-17 23:17:23.023,12.85283,55.285332,-0.075816840976133,j2
2014-11-19 16:14:31.670,12.693378,55.307879,-0.126816840976133,j2
2014-11-19 16:14:32.690,12.756923,55.346069,-0.12181684097613299,j2
2014-11-19 17:22:37.999,12.605623,55.291258,-0.09681684097613302,c2
2014-11-19 17:22:38.943,12.595504,55.348155,-0.10381684097613303,c2
2014-11-19 17:22:39.886,12.585368,55.40505,-0.11181684097613298,c2
2014-11-19 17:22:40.830,12.575213,55.461945,-0.12381684097613299,c2
2014-11-25 18:04:42.797,12.321624,55.491035,-0.163816840976133,sa
2014-11-27 21:15:48.598,12.502908,55.496785,-0.141816840976133,j2
2014-11-27 21:15:49.618,12.566979,55.458748,-0.139816840976133,j2
2014-11-27 21:15:50.638,12.630919,55.420671,-0.140816840976133,j2
2014-11-27 21:15:51.658,12.694728,55.382557,-0.11681684097613299,j2
2014-11-27 21:15:52.678,12.758406,55.344405,-0.145816840976133,j2
2014-11-27 21:15:53.699,12.821954,55.306215,-0.08481684097613301,j2
2014-11-29 14:13:02.257,12.659423,55.285693,-0.12281684097613299,j2
2014-11-29 14:13:03.277,12.722894,55.323906,-0.08281684097613301,j2
2014-12-06 04:56:40.676,12.692587,55.79437,-0.323816840976133,c2
2014-12-06 04:56:45.393,12.641494,55.509963,-0.448816840976133,c2
2014-12-06 04:56:46.337,12.63133,55.453078,-0.496816840976133,c2
2014-12-06 04:56:47.280,12.621183,55.396192,-0.484816840976133,c2
2014-12-06 04:56:48.223,12.611055,55.339306,-0.498816840976133,c2
2014-12-06 04:56:49.167,12.600944,55.282419,-0.493816840976133,c2
2014-12-07 19:14:20.252,12.567524,55.461213,-0.785816840976133,j2
2014-12-07 19:14:21.272,12.631475,55.423138,-0.775816840976133,j2
2014-12-07 19:14:24.332,12.822542,55.308687,-0.842816840976133,j2
2014-12-09 12:11:33.126,12.679051,55.293466,-0.42181684097613303,j2
2014-12-09 12:11:34.147,12.742553,55.331672,-0.379816840976133,j2
2014-12-11 18:01:50.668,12.956742,55.332312,-0.526816840976133,sa
2014-12-14 04:23:55.987,12.435236,55.422338,-0.249816840976133,sa
2014-12-14 04:23:57.029,12.402357,55.482296,-0.228816840976133,sa
2014-12-14 04:23:58.070,12.369392,55.542247,-0.220816840976133,sa
2014-12-17 17:12:51.616,12.512298,55.491562,-0.04481684097613298,j2
2014-12-17 17:12:52.636,12.576357,55.453519,-0.08181684097613301,j2
2014-12-17 17:12:53.656,12.640286,55.415438,-0.03081684097613302,j2
2014-12-17 17:12:54.676,12.704084,55.377319,-0.03381684097613302,j2
2014-12-17 17:12:55.696,12.767751,55.339161,-0.01881684097613301,j2
2014-12-17 17:12:56.716,12.831288,55.300966,-0.009816840976133001,j2
2014-12-18 15:57:35.689,12.301259,55.484046,-0.09981684097613303,c2
2014-12-29 08:08:38.321,12.688997,55.30155,0.336183159023867,j2
2014-12-29 08:08:39.341,12.752534,55.339747,0.27418315902386703,j2
2014-12-30 18:04:38.290,12.348452,55.539017,0.09418315902386698,sa
2014-12-30 18:04:39.331,12.315517,55.479114,0.07818315902386702,sa
2015-01-04 03:31:37.422,12.385674,55.50175,0.115183159023867,c2
2015-01-04 03:31:38.365,12.37549,55.444727,0.125183159023867,c2
2015-01-06 13:09:55.352,12.457082,55.518317,0.19818315902386696,j2
2015-01-06 13:09:56.372,12.52124,55.480304,0.19918315902386696,j2
2015-01-06 13:09:57.392,12.585266,55.442252,0.20418315902386697,j2
