,current u,current v
2016-05-21 17:00:00,-0.046438012879800324,-0.022149795930786795
2016-05-21 17:30:00,0.13404313150792102,-0.09918669969078613
2016-05-21 18:00:00,0.0036482635768177504,0.05217259982858881
2016-05-21 18:30:00,0.1724353485122999,-0.1323142965950455
2016-05-21 19:00:00,0.09286200848108905,-0.0712555252654708
2016-05-21 19:30:00,0.19755952390218492,-0.10504426217334308
2016-05-21 20:00:00,0.1523238413359171,-0.11688219436967442
2016-05-21 20:30:00,0.2535578670150264,0.06557452306185821
2016-05-21 21:00:00,0.19330386542266642,0.09849323891849467
2016-05-21 21:30:00,-0.21761859756418062,-0.015217374747280927
2016-05-21 22:00:00,0.22467859940182072,0.07956286489836929
2016-05-21 22:30:00,0.15080533173345456,-0.14310891628673145
2016-05-21 23:00:00,0.2261131792976222,-0.08679671737987185
2016-05-21 23:30:00,0.14109363167337358,-0.17423612455865287
2016-05-22 00:00:00,0.23408549349613636,-0.11165305295723137
2016-05-22 00:30:00,0.2623789107449165,-0.1576531547299677
2016-05-22 01:00:00,0.28357093658726806,-0.08399753819618513
2016-05-22 01:30:00,0.2574037126656357,-0.20110582091512622
2016-05-22 02:00:00,0.3098755710164133,-0.12206323356052719
2016-05-22 02:30:00,0.340701511461891,-0.16986750745090415
2016-05-22 03:00:00,0.3188203663207214,-0.15895797092036934
2016-05-22 03:30:00,0.3676439352032844,-0.27204220152072583
2016-05-22 04:00:00,0.33004295294692215,-0.15040923911141799
2016-05-22 04:30:00,0.48244158639889706,-0.13379289298357944
2016-05-22 05:00:00,-0.3105759970800303,0.10391727497266767
2016-05-22 05:30:00,0.2955938000681742,-0.09037209392979806
2016-05-22 06:00:00,0.24509029165126628,-0.1716140697562331
2016-05-22 06:30:00,0.17553296554513886,-0.11618273540818827
2016-05-22 07:00:00,0.26667422515665223,-0.15708312333633795
2016-05-22 07:30:00,0.15065207019408966,-0.11983406755274179
2016-05-22 08:00:00,0.24545891007119633,-0.1718721791525911
2016-05-22 08:30:00,0.18519099531669134,-0.11127397608431729
2016-05-22 09:00:00,0.2221930275689645,-0.09203536548380403
2016-05-22 09:30:00,0.1638554506558234,-0.08896625085040405
2016-05-22 10:00:00,0.16498401497114926,-0.08588524206171627
2016-05-22 10:30:00,0.14582405432957246,-0.1433008990861045
2016-05-22 11:00:00,0.15424260573165532,-0.09451999035711513
2016-05-22 11:30:00,0.18645482490476212,-0.09094009440139418
2016-05-22 12:00:00,-0.16623596539999907,0.013083054212618166
2016-05-22 12:30:00,0.16805983426184543,-0.138537836376497
2016-05-22 13:00:00,0.16807284308945278,-0.12665197162234856
2016-05-22 13:30:00,-0.0015751396574564306,-0.18049312711308294
2016-05-22 14:00:00,-0.07170171336341406,-0.20247939228659992
2016-05-22 14:30:00,0.17641475516416016,-0.07488362077496934
2016-05-22 15:00:00,0.24305930655411687,-0.10317255447759278
2016-05-22 15:30:00,0.20791908879166512,-0.08612290645376343
2016-05-22 16:00:00,0.2976946222649758,-0.10835198140557183
2016-05-22 16:30:00,0.1708208072741978,-0.20357631075886842
2016-05-22 17:00:00,0.2634884875160228,-0.18794451161584566
2016-05-22 17:30:00,0.25284443856002536,-0.20474938922806474
2016-05-22 18:00:00,0.2820201850231162,-0.18666508843253815
2016-05-22 18:30:00,0.34212595372377785,-0.16686597702526246
2016-05-22 19:00:00,0.2968158002545029,-0.138407480720079
2016-05-22 19:30:00,0.23376339005743407,-0.1826359766553565
2016-05-22 20:00:00,0.2577324023555208,-0.13703874917720152
2016-05-22 20:30:00,0.26929784945413654,-0.06465269351989295
2016-05-22 21:00:00,0.25363182903189985,-0.09990823440504343
2016-05-22 21:30:00,0.2983763007204185,-0.13597791426698086
2016-05-22 22:00:00,0.21372091890212022,-0.06330702033450436
2016-05-22 22:30:00,0.32136621324137804,-0.09825151137207584
2016-05-22 23:00:00,0.13161123511910078,-0.08384560388252192
2016-05-22 23:30:00,0.3403330648914652,-0.10081124660265738
2016-05-23 00:00:00,0.10340185852406585,-0.11687454022912379
2016-05-23 00:30:00,0.13989120803736899,-0.11127449129897451
2016-05-23 01:00:00,0.006309366560927414,-0.10315723141689997
2016-05-23 01:30:00,0.048222101972210524,-0.14841236936785873
2016-05-23 02:00:00,-0.021219807310898883,-0.12034350741809181
2016-05-23 02:30:00,0.09242216540635904,-0.11211705196623574
2016-05-23 03:00:00,0.16073021134372373,-0.08013712723452164
2016-05-23 03:30:00,0.060718460806259644,-0.1763392143492726
2016-05-23 04:00:00,0.1786866939309478,-0.07038656059240128
2016-05-23 04:30:00,0.04187806257659334,-0.14137796990631507
2016-05-23 05:00:00,0.1273796443320937,-0.055386245673716764
2016-05-23 05:30:00,0.005811907940778925,-0.11089780983449543
2016-05-23 06:00:00,-0.0033323255195922353,0.12725637746938845
2016-05-23 06:30:00,-0.022724747806381146,-0.10691153276020496
2016-05-23 07:00:00,0.016300024680438476,0.13275304778202682
2016-05-23 07:30:00,-0.03999716325419427,-0.08776576457604257
2016-05-23 08:00:00,-0.020392155302571307,0.11002622415640652
2016-05-23 08:30:00,0.017266816040380967,-0.0931634024916847
2016-05-23 09:00:00,-0.04489615538939315,0.0585098088464786
2016-05-23 09:30:00,0.024619578902540545,-0.06584805490416235
2016-05-23 10:00:00,-0.03361779198660601,0.04006412437512255
2016-05-23 10:30:00,-0.03304787181173798,-0.03362975867761965
2016-05-23 11:00:00,-0.05743395144828986,0.029898222706968444
2016-05-23 11:30:00,-0.1320943599605917,0.061596611648706945
2016-05-23 12:00:00,-0.14685675459437492,0.02063937087237769
2016-05-23 12:30:00,-0.20261725815488216,0.14187413153143122
2016-05-23 13:00:00,-0.16127753782864576,0.11717499004450456
2016-05-23 13:30:00,-0.2194508326650209,0.1536611272984452
2016-05-23 14:00:00,-0.14351761925868442,0.11012494250767761
2016-05-23 14:30:00,-0.20474938922806454,0.2528444385600255
2016-05-23 15:00:00,-0.12378057607535366,0.12596002932062847
2016-05-23 15:30:00,-0.1802058939771209,0.22253574606320367
2016-05-23 16:00:00,-0.12706974899922485,0.11643797228255906
2016-05-23 16:30:00,-0.13101733273599223,0.18032988804617578
2016-05-23 17:00:00,-0.027400171736071833,0.14096166354308454
2016-05-23 17:30:00,-0.1488910312609354,0.1463148089225939
2016-05-23 18:00:00,-0.05845012674454695,0.08830850855691312
2016-05-23 18:30:00,1.0234985623874004e-17,0.16715
2016-05-23 19:00:00,-0.04046098295542661,0.11116563703897298
2016-05-23 19:30:00,-0.14723030239802315,0.1192247480843917
2016-05-23 20:00:00,-0.08939256012560043,0.05916764482545265
2016-05-23 20:30:00,-0.1309777850500028,0.1404564783959617
2016-05-23 21:00:00,-0.07976942799398884,0.014065502391021351
2016-05-23 21:30:00,-0.18568434929516356,0.14248061245949115
2016-05-23 22:00:00,-0.13013530008892826,0.08290532956791491
2016-05-23 22:30:00,-0.24251030942246865,0.18946981903147136
2016-05-23 23:00:00,-0.12984002336225992,0.026416251310278634
2016-05-23 23:30:00,-0.24257577577511139,0.13446194817532162
2016-05-24 00:00:00,-0.09272785249028141,0.06254572625320304
2016-05-24 00:30:00,-0.2789599555921103,0.15463002837756926
2016-05-24 01:00:00,-0.1404634524309361,0.012288959727419805
2016-05-24 01:30:00,-0.21175565681384254,0.3260751168171809
2016-05-24 02:00:00,-0.0782101654281579,0.1204330935569629
2016-05-24 02:30:00,-0.28256520067645136,0.16978230139409944
2016-05-24 03:00:00,-0.10101786990902632,0.06560177176756005
2016-05-24 03:30:00,-0.24945740558181204,0.16826114465434774
2016-05-24 04:00:00,-0.1039913728181553,0.05184818588335981
2016-05-24 04:30:00,-0.269207945857506,0.14922440111182259
2016-05-24 05:00:00,-0.10803731500804979,0.00945204030098353
2016-05-24 05:30:00,-0.21525898555473194,0.21153441596569503
2016-05-24 06:00:00,-0.08962176265145418,0.07790700969262274
2016-05-24 06:30:00,-0.24205788471698425,0.175865347485908
2016-05-24 07:00:00,-0.05548252761529777,0.02888237575785137
2016-05-24 07:30:00,-0.19191083202786297,0.08745880487620085
2016-05-24 08:00:00,-0.035937033836461414,0.02333778265039392
2016-05-24 08:30:00,-0.15034596378285678,0.10140963304441994
2016-05-24 09:00:00,-0.004216778837832376,0.06030274683820637
2016-05-24 09:30:00,-0.1871370340131146,0.051897692634397516
2016-05-24 10:00:00,-0.03408726350023216,0.047788580927515936
2016-05-24 10:30:00,-0.22092638923068542,0.1407456324064505
2016-05-24 11:00:00,-0.05920738353231703,0.03016766870769289
2016-05-24 11:30:00,-0.23443443137473902,0.09710592096264156
2016-05-24 12:00:00,-0.04156756725275459,-0.03247614282342847
2016-05-24 12:30:00,-0.15954806588711615,0.12919947628253162
2016-05-24 13:00:00,-0.038658029597291726,0.007865065012758432
2016-05-24 13:30:00,-0.1730680293962687,0.047996012343654956
2016-05-24 14:00:00,-0.03847809647916297,-0.002353421199068735
2016-05-24 14:30:00,-0.09250709832355054,0.08933306644102704
2016-05-24 15:00:00,-0.028673131333777597,-0.033571923381241375
2016-05-24 15:30:00,-0.08117833655831291,0.10579366792783622
2016-05-24 16:00:00,0.0032447298762776195,-0.053050864536122226
2016-05-24 16:30:00,-0.0015785701622522904,0.09043622402689559
2016-05-24 17:00:00,0.04393274778982763,-0.07311637074989019
2016-05-24 17:30:00,-0.08211412613588022,0.04366085533908784
2016-05-24 18:00:00,0.10028114336199788,-0.0742041426472298
2016-05-24 18:30:00,-0.05923248704254852,0.07719328001033719
2016-05-24 19:00:00,0.1978067749529784,-0.07791816080158559
2016-05-24 19:30:00,-0.06782744070588959,0.026717939428201262
2016-05-24 20:00:00,0.23583416370625326,-0.1531524966462256
2016-05-24 20:30:00,-0.01906879190957801,-0.05100180070457525
2016-05-24 21:00:00,0.27587519216153494,-0.13158571673945543
2016-05-24 21:30:00,0.09396810796821263,-0.046850770376529904
2016-05-24 22:00:00,0.2972220146440202,-0.13233176682471157
2016-05-24 22:30:00,0.1356858917989918,-0.03509075756823003
2016-05-24 23:00:00,0.29617181979367024,-0.08213571488765233
2016-05-24 23:30:00,0.1328647215795729,-0.06195583717118651
2016-05-25 00:00:00,0.2797752166028477,-0.08022425241053754
2016-05-25 00:30:00,0.11528960338214159,-0.09335968001224344
2016-05-25 01:00:00,0.2575636230363779,-0.04773659590266813
2016-05-25 01:30:00,0.15726162284345357,-0.06036708110090591
2016-05-25 02:00:00,0.2524788641780102,-0.13424539337862548
2016-05-25 02:30:00,-0.23562462867137046,0.016476479098362445
2016-05-25 03:00:00,0.275649291327743,-0.0636386532738795
2016-05-25 03:30:00,0.2235073427173662,-0.1264543702345704
2016-05-25 04:00:00,0.26314676907395124,-0.11716049003798423
2016-05-25 04:30:00,0.2741967957068263,-0.2260303955757034
2016-05-25 05:00:00,0.2784297798538282,-0.1949586307157207
2016-05-25 05:30:00,0.28360070042575436,-0.20985347916587313
2016-05-25 06:00:00,0.353171437742888,-0.19576612465547083
2016-05-25 06:30:00,0.2843628971489197,-0.12959163833007478
2016-05-25 07:00:00,0.3277801102021652,-0.14593710753559708
2016-05-25 07:30:00,0.3277801102021652,-0.14593710753559708
2016-05-25 08:00:00,0.1146201093748538,-0.008015018833200035
2016-05-25 08:30:00,0.1146201093748538,-0.008015018833200035
2016-05-25 09:00:00,0.1146201093748538,-0.008015018833200035
2016-05-25 09:30:00,0.2554873810534586,-0.06845763742961672
2016-05-25 10:00:00,0.29149882224446455,-0.09471370877592145
2016-05-25 10:30:00,0.1715469075581585,-0.12926986697305998
2016-05-25 11:00:00,0.1981531930139665,-0.1633448869673298
2016-05-25 11:30:00,0.017761584240184546,-0.1558914241556566
2016-05-25 12:00:00,0.025909449155680178,-0.1968018049827014
2016-05-25 12:30:00,0.1436447823812533,-0.060973592600751185
2016-05-25 13:00:00,0.16669115213122507,-0.10214846940196796
2016-05-25 13:30:00,-0.1473023752253086,0.020701998767809718
2016-05-25 14:00:00,0.20868827476975318,-0.05591785469439959
2016-05-25 14:30:00,0.13779142710146078,-0.04610436657565985
2016-05-25 15:00:00,0.22998976893735112,-0.0837094300789574
2016-05-25 15:30:00,-0.15212958512767533,0.011972858008069158
2016-05-25 16:00:00,-0.1451202572127002,-0.16694175914527715
2016-05-25 16:30:00,0.1770584631869793,-0.06974518344563377
2016-05-25 17:00:00,0.20835604890030013,-0.09059578845981603
2016-05-25 17:30:00,0.04893014826419783,-0.203808735315353
2016-05-25 18:00:00,0.05285115180587445,-0.2486451201065334
2016-05-25 18:30:00,0.24109410333468165,-0.04468415085067465
2016-05-25 19:00:00,0.25885310542303097,-0.11524882781552798
2016-05-25 19:30:00,0.21476055962840543,-0.18020550637562138
2016-05-25 20:00:00,0.27009611052157656,-0.17207019957307043
2016-05-25 20:30:00,0.30812521035569934,-0.11214840499648673
2016-05-25 21:00:00,0.32353879424307164,-0.140678671516827
2016-05-25 21:30:00,0.3341664085921772,-0.11833453159837193
2016-05-25 22:00:00,0.3458584746881164,-0.18778583010016903
2016-05-25 22:30:00,0.2731936837484223,-0.22520349388934233
2016-05-25 23:00:00,0.35859594024872865,-0.2154661786386213
2016-05-25 23:30:00,0.29947779734728375,-0.14284358192099234
2016-05-26 00:00:00,0.3943685423504397,-0.20968947351831813
2016-05-26 00:30:00,0.34173817787312016,-0.20941742473815222
2016-05-26 01:00:00,0.4079027867734348,-0.20783685078076458
2016-05-26 01:30:00,0.3718792918099695,-0.19358810609878785
2016-05-26 02:00:00,0.4348958368626644,-0.2312382182501905
2016-05-26 02:30:00,0.3559720104013006,-0.2539123673846083
2016-05-26 03:00:00,0.3540575229601358,-0.3479313587984459
2016-05-26 03:30:00,0.4398701157898837,-0.1600996290907455
2016-05-26 04:00:00,0.4612210803027788,-0.21999117046903882
2016-05-26 04:30:00,0.5026429051317186,-0.30201832712725596
2016-05-26 05:00:00,0.3799695397151155,-0.17718270623478813
2016-05-26 05:30:00,0.5374501997732288,-0.28576734026777173
2016-05-26 06:00:00,0.3561049261035729,-0.24474413497522032
2016-05-26 06:30:00,0.4269493085269342,-0.22701297418511754
2016-05-26 07:00:00,0.29414974641146335,-0.2381977680123636
2016-05-26 07:30:00,0.3299974548833784,-0.1503885044492852
2016-05-26 08:00:00,0.21413214427949753,-0.13380461421888426
2016-05-26 08:30:00,0.2789837644270453,-0.18117417499774874
2016-05-26 09:00:00,0.19319095946621673,-0.10056884796259032
2016-05-26 09:30:00,-0.22286605125035963,-0.0038901413948705227
2016-05-26 10:00:00,0.12948251955123188,-0.10299504663169419
2016-05-26 10:30:00,0.15073172152868153,-0.08702500000000007
2016-05-26 11:00:00,0.11200067310698289,-0.049865912441093105
2016-05-26 11:30:00,0.11560721653548355,-0.14024276803071817
2016-05-26 12:00:00,0.06380544029003833,-0.06161619745971308
2016-05-26 12:30:00,0.18678921328084488,-0.1711607790994276
2016-05-26 13:00:00,-0.13457930785139377,0.015333375304862989
2016-05-26 13:30:00,0.18765253957778863,-0.12186298408461228
2016-05-26 14:00:00,-0.09257849600070506,-0.051317098303074765
2016-05-26 14:30:00,0.13989120803736899,-0.11127449129897451
2016-05-26 15:00:00,-0.03715836843563111,-0.05508954669628253
2016-05-26 15:30:00,0.12130314756961019,-0.029122309141024177
2016-05-26 16:00:00,-0.08604332270159247,-0.009803398312300714
2016-05-26 16:30:00,0.1439821186452183,-0.056716064835584994
2016-05-26 17:00:00,-0.05584895853005405,-0.024283818297547503
2016-05-26 17:30:00,0.09160464721697244,-0.10725526144788436
2016-05-26 18:00:00,-0.09215,1.128512025414286e-17
2016-05-26 18:30:00,0.17191053673353657,-0.024160450326667436
2016-05-26 19:00:00,-0.054533629968155195,-0.06163905582093489
2016-05-26 19:30:00,0.12208846115102726,-0.1844555438412576
2016-05-26 20:00:00,-0.07160561871233537,-0.027486821730124542
2016-05-26 20:30:00,-0.27793521524407283,0.012134913565036494
2016-05-26 21:00:00,0.007958185927883834,-0.06984810145406412
2016-05-26 21:30:00,0.3208805594932285,-0.08597968678305737
2016-05-26 22:00:00,0.0758185227450895,-0.07450665479507414
2016-05-26 22:30:00,0.21050364246776584,-0.19976049786632744
2016-05-26 23:00:00,0.1154453977663047,-0.06138340683425523
2016-05-26 23:30:00,-0.27182695936019496,-0.014245847289329237
2016-05-27 00:00:00,0.07144482825706622,-0.0821878732862599
2016-05-27 00:30:00,-0.2634368841705945,0.04408421552538701
2016-05-27 01:00:00,0.12830285010920606,-0.06257748120414085
2016-05-27 01:30:00,0.2503848121655209,-0.06242794515949429
2016-05-27 02:00:00,0.1455932105953256,-0.09454933647860868
2016-05-27 02:30:00,0.25333490073102294,-0.08971059341907603
2016-05-27 03:00:00,0.17969396128949064,-0.04314070324057128
2016-05-27 03:30:00,0.25769533372401066,-0.10938517942057223
2016-05-27 04:00:00,0.16528054665898695,-0.09351123406364845
2016-05-27 04:30:00,0.25648709405815845,-0.18295046619673155
2016-05-27 05:00:00,0.20216567228589746,-0.10079608598150579
2016-05-27 05:30:00,0.3021373233331836,-0.16404718177725347
2016-05-27 06:00:00,0.20456552493769034,-0.09977327300919409
2016-05-27 06:30:00,0.23436349004812979,-0.045555647646150034
2016-05-27 07:00:00,0.14748832557423294,-0.10327243736500594
2016-05-27 07:30:00,0.1543329724914153,-0.09273260538755533
2016-05-27 08:00:00,0.13666295069560802,-0.08539648943118097
2016-05-27 08:30:00,0.13966363180398134,-0.053611845251977
2016-05-27 09:00:00,0.1188914673144186,-0.04563815837459405
2016-05-27 09:30:00,0.13405513200552072,-0.06538305654359094
2016-05-27 10:00:00,0.09225836932790617,-0.11392959794959191
2016-05-27 10:30:00,-0.12515,1.5326454691329126e-17
2016-05-27 11:00:00,0.11843834402602192,-0.036210235629911
2016-05-27 11:30:00,0.15492743935461867,-0.021773631645202306
2016-05-27 12:00:00,-0.018983322332632037,-0.11985598013121995
2016-05-27 12:30:00,0.1349549196622823,-0.04384951150180508
2016-05-27 13:00:00,0.057427965769003636,-0.09749333950395866
2016-05-27 13:30:00,0.11373831553931518,-0.10241043930322323
2016-05-27 14:00:00,-0.060939594502674964,-0.08235513537023391
2016-05-27 14:30:00,0.13046143686240844,-0.08635054135207153
2016-05-27 15:00:00,-0.05057722530517451,-0.04634548824243428
2016-05-27 15:30:00,0.11719899467265123,0.023844404956296788
2016-05-27 16:00:00,-0.06726481462930496,-0.007663857572087279
2016-05-27 16:30:00,0.08236386032338121,0.034116227995347755
2016-05-27 17:00:00,-0.046506663646833014,0.015110931024934935
2016-05-27 17:30:00,0.0599135559314905,-0.06424942268724411
2016-05-27 18:00:00,-0.02229447685131679,-0.024330152114734088
2016-05-27 18:30:00,0.1197076860311789,0.008370776849295037
2016-05-27 19:00:00,-0.050577631717917564,0.02979250190579332
2016-05-27 19:30:00,0.1365936033851893,-0.09564387076153698
2016-05-27 20:00:00,0.04618930302691968,-0.06129527539612975
2016-05-27 20:30:00,0.20172448149277966,-0.05029556209517095
2016-05-27 21:00:00,-0.04904036460978885,-0.06875205552519117
2016-05-27 21:30:00,0.22045163594337125,-0.032946717740790187
2016-05-27 22:00:00,0.11445696028855691,-0.04393591061425387
2016-05-27 22:30:00,0.22712946727866037,-0.0804307627323772
2016-05-27 23:00:00,0.14732968966763121,-0.08166618053049544
2016-05-27 23:30:00,0.21611580183317897,-0.09848964513085683
2016-05-28 00:00:00,0.1712547111789654,-0.07804526826790424
2016-05-28 00:30:00,0.1692647098747239,-0.13224408489995138
2016-05-28 01:00:00,0.20357685498886205,-0.0843242943216475
2016-05-28 01:30:00,0.2004874628397307,-0.14038283279691866
2016-05-28 02:00:00,0.21013316850506605,-0.12876977127424555
2016-05-28 02:30:00,0.1978619476142168,-0.14909967198591995
2016-05-28 03:00:00,0.22961389188903675,-0.08357262202162713
2016-05-28 03:30:00,0.2086128741218172,-0.13290105812458697
2016-05-28 04:00:00,0.24029779199375953,-0.10200036109212494
2016-05-28 04:30:00,0.25548088599373053,-0.13584159669209753
2016-05-28 05:00:00,0.27255628728767,-0.12134987746166498
2016-05-28 05:30:00,0.25591207809313504,-0.24285149430475642
2016-05-28 06:00:00,0.3007426922163606,-0.1499447750955512
2016-05-28 06:30:00,0.33331757039082377,-0.18476094627587897
2016-05-28 07:00:00,0.3323008831960518,-0.16931575687786407
2016-05-28 07:30:00,0.2767117308818513,-0.23633414478735376
2016-05-28 08:00:00,0.32622708292417274,-0.1452456552423682
2016-05-28 08:30:00,0.2877515092648024,-0.11625915626662837
2016-05-28 09:00:00,0.30738491730209627,-0.14008337736927765
2016-05-28 09:30:00,0.3432095060915911,0.03607277267366721
2016-05-28 10:00:00,0.2986444248566746,-0.06894749815639473
2016-05-28 10:30:00,0.3597877259238085,-0.1953487964502838
2016-05-28 11:00:00,0.2320803392894387,-0.1286442327323655
2016-05-28 11:30:00,0.22977248201687508,-0.2105476882034206
2016-05-28 12:00:00,-0.18163928281072067,-0.006342983525679539
2016-05-28 12:30:00,0.2038190787806676,-0.11767500000000011
2016-05-28 13:00:00,0.11752835414924989,-0.10582300539565342
2016-05-28 13:30:00,0.12401483782193157,-0.07160000000000007
2016-05-28 14:00:00,0.08479503076179187,0.042277242792154376
2016-05-28 14:30:00,0.0509184585546445,0.05272760736482313
2016-05-28 15:00:00,-0.07969696526821445,0.0006955048792204045
2016-05-28 15:30:00,0.00441008058303149,-0.05040745172344233
2016-05-28 16:00:00,0.04744355541702455,-0.0744714646652778
2016-05-28 16:30:00,0.027425258250776564,-0.08440626582119488
2016-05-28 17:00:00,0.09575149045696456,-0.05867658881760104
2016-05-28 17:30:00,0.08401383028212668,-0.17225387897323535
2016-05-28 18:00:00,0.10802045780782292,-0.12873376866614428
2016-05-28 18:30:00,0.23537131736994715,-0.14423572878983765
2016-05-28 19:00:00,0.14351641933682882,-0.14861560274996533
2016-05-28 19:30:00,0.267108997606807,-0.09197300363414676
2016-05-28 20:00:00,0.22307779000772465,-0.13403865899534168
2016-05-28 20:30:00,0.24892063429276162,-0.09306761156970353
2016-05-28 21:00:00,0.2581738470673935,-0.08889638457452664
2016-05-28 21:30:00,0.19351686505448742,-0.14059823234835964
2016-05-28 22:00:00,0.20232176098852586,-0.15807108378986276
2016-05-28 22:30:00,-0.20875,2.5564501932200997e-17
2016-05-28 23:00:00,-0.2524615430269888,0.004406732625414068
2016-05-28 23:30:00,0.2326448455262119,-0.08010604440418341
2016-05-29 00:00:00,0.25984897207702484,-0.11298554867996863
2016-05-29 00:30:00,0.19004738180622255,0.04914959479588685
2016-05-29 01:00:00,0.2362353080735021,-0.14194449344521104
2016-05-29 01:30:00,0.2981292452527929,-0.17212500000000014
2016-05-29 02:00:00,0.19175789398284082,-0.10411604148864663
2016-05-29 02:30:00,0.45106933156112466,-0.26042500000000024
2016-05-29 03:00:00,0.13742619398214878,-0.08587341676899087
2016-05-29 03:30:00,0.3559132015873861,-0.15107619083037777
2016-05-29 04:00:00,0.1437543918085127,-0.1083267041673687
2016-05-29 04:30:00,0.3150319511184759,-0.11466225304993043
2016-05-29 05:00:00,0.14203677977644477,-0.16339462411823016
2016-05-29 05:30:00,0.2043784052624653,-0.2865279566855065
2016-05-29 06:00:00,0.09153512110117809,-0.22655737486339456
2016-05-29 06:30:00,0.2751612723870013,-0.16208237621150087
2016-05-29 07:00:00,0.21940233182038912,-0.09313076447541845
2016-05-29 07:30:00,-0.2397437544404071,0.05534920692130803
2016-05-29 08:00:00,0.25526158821887246,-0.11903043341926793
2016-05-29 08:30:00,0.17010929691801097,-0.0722071125448178
2016-05-29 09:00:00,0.21821761693127925,-0.12096000025146106
2016-05-29 09:30:00,0.12400275877604314,-0.035557218900392866
2016-05-29 10:00:00,0.17695057144265303,-0.11712102828321878
2016-05-29 10:30:00,0.08487385461064428,-0.06751171234334985
2016-05-29 11:00:00,0.13265213726533484,-0.14476440508266786
2016-05-29 11:30:00,0.09751871788514353,-0.04547372496329923
2016-05-29 12:00:00,0.13445958932635535,-0.06558032355964605
2016-05-29 12:30:00,0.10084365223317235,-0.055898549214402654
